#Image,X,Y,Z,Omega,Phi,Kappa,SigmaHoriz,SigmaVert,Latitude,Longitude
Elettra-Carroponte2024-6353_pt.jpg,3.45,-1.11,5.623628,19.831253,-36.531685,-60.616949,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6354_pt.jpg,3.45,-1.11,5.623628,20.675987,-36.180297,-59.267468,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6355_pt.jpg,3.45,-1.11,5.623628,21.300026,-35.857943,-58.105515,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6356_pt.jpg,3.45,-1.11,5.623628,21.981254,-35.556541,-56.869558,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6357_pt.jpg,3.45,-1.11,5.623628,22.594148,-35.295302,-55.591602,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6358_pt.jpg,3.45,-1.11,5.623628,23.426051,-34.437304,-54.261006,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6359_pt.jpg,3.45,-1.11,5.623628,24.199583,-33.941681,-53.035064,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6360_pt.jpg,3.45,-1.11,5.623628,24.723451,-33.529643,-51.9553,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6361_pt.jpg,3.45,-1.11,5.623628,25.44391,-32.929087,-50.789845,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6362_pt.jpg,3.45,-1.11,5.623628,26.234858,-32.25593,-49.579816,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6363_pt.jpg,3.45,-1.11,5.623628,26.772407,-31.914916,-48.3722,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6364_pt.jpg,3.45,-1.11,5.623628,27.389714,-31.503602,-47.179022,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6365_pt.jpg,3.45,-1.11,5.623628,27.951734,-31.110036,-45.999865,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6366_pt.jpg,3.45,-1.11,5.623628,28.524995,-30.564766,-44.883172,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6367_pt.jpg,3.45,-1.11,5.623628,29.205012,-30.082195,-43.663728,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6368_pt.jpg,3.45,-1.11,5.623628,29.659063,-29.518794,-42.694743,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6369_pt.jpg,3.45,-1.11,5.623628,30.201771,-28.927047,-41.690998,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6370_pt.jpg,3.45,-1.11,5.623628,30.790816,-28.283754,-40.648054,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6371_pt.jpg,3.45,-1.11,5.623628,31.212827,-27.721272,-39.689748,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6372_pt.jpg,3.45,-1.11,5.623628,31.936353,-26.877743,-38.743963,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6373_pt.jpg,3.45,-1.11,5.623628,32.074556,-26.7162,-37.703722,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6374_pt.jpg,3.45,-1.11,5.623628,32.59977,-26.166761,-36.711059,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6375_pt.jpg,3.45,-1.11,5.623628,32.942501,-25.717687,-35.761337,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6376_pt.jpg,3.45,-1.11,5.623628,33.318542,-25.212877,-34.760501,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6377_pt.jpg,3.45,-1.11,5.623628,33.704847,-24.663909,-33.888085,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6378_pt.jpg,3.45,-1.11,5.623628,34.148431,-24.041699,-32.937685,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6379_pt.jpg,3.45,-1.11,5.623628,34.448522,-23.363702,-32.19185,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6380_pt.jpg,3.45,-1.11,5.623628,34.793981,-22.745221,-31.304887,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6381_pt.jpg,3.45,-1.11,5.623628,35.204023,-22.102824,-30.377863,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6382_pt.jpg,3.45,-1.11,5.623628,35.527492,-21.543725,-29.456021,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6383_pt.jpg,3.45,-1.11,5.623628,35.915787,-21.019747,-28.445313,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6384_pt.jpg,3.45,-1.11,5.623628,36.203003,-20.541302,-27.44219,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6385_pt.jpg,3.45,-1.11,5.623628,36.499286,-19.91589,-26.55539,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6386_pt.jpg,3.45,-1.11,5.623628,36.807768,-19.357866,-25.612599,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6387_pt.jpg,3.45,-1.11,5.623628,37.144355,-18.525807,-24.84173,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6388_pt.jpg,3.45,-1.11,5.623628,37.421111,-17.881014,-23.936401,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6389_pt.jpg,3.45,-1.11,5.623628,37.63985,-17.176149,-23.131812,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6390_pt.jpg,3.45,-1.11,5.623628,37.891902,-16.578088,-22.249225,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6391_pt.jpg,3.45,-1.11,5.623628,38.156073,-15.937239,-21.377257,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6392_pt.jpg,3.45,-1.11,5.623628,38.384453,-15.379239,-20.464366,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6393_pt.jpg,3.45,-1.11,5.623628,38.702285,-14.821483,-19.494649,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6394_pt.jpg,3.45,-1.11,5.623628,38.887205,-14.209885,-18.666002,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6395_pt.jpg,3.45,-1.11,5.623628,39.091049,-13.493493,-17.860708,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6396_pt.jpg,3.45,-1.11,5.623628,39.221076,-13.081337,-17.033189,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6397_pt.jpg,3.45,-1.11,5.623628,39.39587,-12.285975,-16.302646,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6398_pt.jpg,3.45,-1.11,5.623628,39.552944,-11.552346,-15.543256,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6399_pt.jpg,3.45,-1.11,5.623628,39.644001,-10.831999,-14.8687,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6400_pt.jpg,3.45,-1.11,5.623628,39.782586,-10.038543,-14.131471,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6401_pt.jpg,3.45,-1.11,5.623628,39.905762,-9.404186,-13.336739,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6402_pt.jpg,3.45,-1.11,5.623628,40.062095,-8.963019,-12.465557,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6403_pt.jpg,3.45,-1.11,5.623628,40.207921,-8.256754,-11.652504,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6404_pt.jpg,3.45,-1.11,5.623628,40.297086,-7.912622,-10.781,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6405_pt.jpg,3.45,-1.11,5.623628,40.412242,-7.197978,-9.980733,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6406_pt.jpg,3.45,-1.11,5.623628,40.473953,-6.46658,-9.279615,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6407_pt.jpg,3.45,-1.11,5.623628,40.440183,-5.938184,-8.359745,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6408_pt.jpg,3.45,-1.11,5.623628,40.456198,-5.082261,-7.778285,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6409_pt.jpg,3.45,-1.11,5.623628,40.577453,-4.342676,-6.980711,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6410_pt.jpg,3.45,-1.11,5.623628,40.628999,-3.715797,-6.155888,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6411_pt.jpg,3.45,-1.11,5.623628,40.69728,-3.021137,-5.385751,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6412_pt.jpg,3.45,-1.11,5.623628,40.763711,-2.436643,-4.592055,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6413_pt.jpg,3.45,-1.11,5.623628,40.838165,-1.919142,-3.708358,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6414_pt.jpg,3.45,-1.11,5.623628,40.908019,-1.225052,-2.87655,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6415_pt.jpg,3.45,-1.11,5.623628,40.871163,-0.563359,-1.991974,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6416_pt.jpg,3.45,-1.11,5.623628,40.968965,0.10252,-1.026039,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6417_pt.jpg,3.45,-1.11,5.623628,40.767216,1.139012,-0.240208,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6418_pt.jpg,3.45,-1.11,5.623628,40.756445,2.045922,0.596724,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6419_pt.jpg,3.45,-1.11,5.623628,40.664148,2.868544,1.556787,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6420_pt.jpg,3.45,-1.11,5.623628,40.68921,3.642483,2.61108,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6421_pt.jpg,3.45,-1.11,5.623628,40.574324,4.461087,3.461486,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6422_pt.jpg,3.45,-1.11,5.623628,40.571909,5.1674,4.507371,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6423_pt.jpg,3.45,-1.11,5.623628,40.536131,5.840022,5.548011,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6424_pt.jpg,3.45,-1.11,5.623628,40.362623,6.769107,6.35957,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6425_pt.jpg,3.45,-1.11,5.623628,40.203752,7.651463,7.273924,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6426_pt.jpg,3.45,-1.11,5.623628,40.060124,8.528514,8.262782,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6427_pt.jpg,3.45,-1.11,5.623628,39.827471,9.447841,9.189574,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6428_pt.jpg,3.45,-1.11,5.623628,39.611516,10.212375,10.209541,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6429_pt.jpg,3.45,-1.11,5.623628,39.604659,10.91121,11.362281,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6430_pt.jpg,3.45,-1.11,5.623628,39.500792,11.687851,12.357235,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6431_pt.jpg,3.45,-1.11,5.623628,39.273269,12.37439,13.311935,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6432_pt.jpg,3.45,-1.11,5.623628,39.109378,13.190338,14.259555,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6433_pt.jpg,3.45,-1.11,5.623628,38.778588,13.896233,15.101018,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6434_pt.jpg,3.45,-1.11,5.623628,38.446929,14.879216,15.987482,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6435_pt.jpg,3.45,-1.11,5.623628,38.210042,15.44981,16.945632,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6436_pt.jpg,3.45,-1.11,5.623628,37.990042,16.163695,17.919619,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6437_pt.jpg,3.45,-1.11,5.623628,37.848717,16.849262,18.911233,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6438_pt.jpg,3.45,-1.11,5.623628,37.618256,17.496163,19.814602,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6439_pt.jpg,3.45,-1.11,5.623628,37.327156,18.145405,20.737837,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6440_pt.jpg,3.45,-1.11,5.623628,36.984891,18.792162,21.725121,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6441_pt.jpg,3.45,-1.11,5.623628,36.688316,19.485825,22.664027,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6442_pt.jpg,3.45,-1.11,5.623628,36.28095,20.219356,23.67964,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6443_pt.jpg,3.45,-1.11,5.623628,35.708795,21.102256,24.777125,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6444_pt.jpg,3.45,-1.11,5.623628,35.346135,21.682802,25.717026,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6445_pt.jpg,3.45,-1.11,5.623628,34.918714,22.462407,27.055908,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6446_pt.jpg,3.45,-1.11,5.623628,34.581819,23.103893,28.162334,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6447_pt.jpg,3.45,-1.11,5.623628,34.072184,23.805821,29.097384,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6448_pt.jpg,3.45,-1.11,5.623628,33.750835,24.555079,30.255091,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6449_pt.jpg,3.45,-1.11,5.623628,33.339656,25.167506,31.280145,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6450_pt.jpg,3.45,-1.11,5.623628,32.77911,25.802596,32.207708,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6451_pt.jpg,3.45,-1.11,5.623628,32.271857,26.401898,33.266467,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6452_pt.jpg,3.45,-1.11,5.623628,31.886951,26.936582,34.310309,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6453_pt.jpg,3.45,-1.11,5.623628,31.187085,27.649931,35.295327,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6454_pt.jpg,3.45,-1.11,5.623628,30.767878,28.061913,36.321256,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6455_pt.jpg,3.45,-1.11,5.623628,30.477685,28.680051,37.427048,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6456_pt.jpg,3.45,-1.11,5.623628,29.961825,29.214275,38.425457,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6457_pt.jpg,3.45,-1.11,5.623628,29.507434,29.733159,39.531858,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6458_pt.jpg,3.45,-1.11,5.623628,28.930832,30.287037,40.646169,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6459_pt.jpg,3.45,-1.11,5.623628,28.347893,30.831046,41.755598,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6460_pt.jpg,3.45,-1.11,5.623628,27.672198,31.359898,42.993431,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6461_pt.jpg,3.45,-1.11,5.623628,26.832875,31.944662,44.241188,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6462_pt.jpg,3.45,-1.11,5.623628,26.228794,32.477461,45.546272,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6463_pt.jpg,3.45,-1.11,5.623628,25.43131,33.085457,46.88774,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6464_pt.jpg,3.45,-1.11,5.623628,24.785608,33.603504,48.20734,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6465_pt.jpg,3.45,-1.11,5.623628,24.231466,34.001683,49.522029,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6466_pt.jpg,3.45,-1.11,5.623628,23.433673,34.425596,50.828417,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6467_pt.jpg,3.45,-1.11,5.623628,22.657232,34.914252,52.230919,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6468_pt.jpg,3.45,-1.11,5.623628,21.824572,35.442052,53.692334,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6469_pt.jpg,3.45,-1.11,5.623628,20.708629,35.982134,55.190142,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6470_pt.jpg,3.45,-1.11,5.623628,19.912013,36.321177,56.616898,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6471_pt.jpg,3.45,-1.11,5.623628,19.12582,36.821313,58.125757,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6472_pt.jpg,3.45,-1.11,5.623628,18.277016,37.279325,59.640378,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6473_pt.jpg,3.45,-1.11,5.623628,17.239857,37.765029,61.195901,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6474_pt.jpg,3.45,-1.11,5.623628,16.638854,37.94205,62.606988,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6475_pt.jpg,3.45,-1.11,5.623628,15.509319,38.337901,64.146007,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6476_pt.jpg,3.45,-1.11,5.623628,14.551557,38.700448,65.712501,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6477_pt.jpg,3.45,-1.11,5.623628,13.118538,38.951724,67.387812,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6478_pt.jpg,3.45,-1.11,5.623628,12.022589,39.204934,69.181904,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6479_pt.jpg,3.45,-1.11,5.623628,11.318858,39.506056,70.494447,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6480_pt.jpg,3.45,-1.11,5.623628,10.33522,39.761951,72.027154,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6481_pt.jpg,3.45,-1.11,5.623628,9.803594,40.065413,73.408321,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6482_pt.jpg,3.45,-1.11,5.623628,8.568155,40.205865,75.2281,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6483_pt.jpg,3.45,-1.11,5.623628,7.326898,40.381802,76.851527,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6484_pt.jpg,3.45,-1.11,5.623628,6.286902,40.527644,78.440004,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6485_pt.jpg,3.45,-1.11,5.623628,5.254768,40.56586,80.056385,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6486_pt.jpg,3.45,-1.11,5.623628,4.100935,40.703513,81.654363,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6487_pt.jpg,3.45,-1.11,5.623628,3.249741,40.816486,83.25639,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6488_pt.jpg,3.45,-1.11,5.623628,2.302656,40.907594,84.827072,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6489_pt.jpg,3.45,-1.11,5.623628,1.355757,40.966082,86.380621,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6490_pt.jpg,3.45,-1.11,5.623628,0.401977,41.019429,87.956222,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6491_pt.jpg,3.45,-1.11,5.623628,-0.488909,40.998142,89.537245,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6492_pt.jpg,3.45,-1.11,5.623628,-2.187728,40.85987,91.320308,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6493_pt.jpg,3.45,-1.11,5.623628,-3.227898,40.740639,92.855354,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6494_pt.jpg,3.45,-1.11,5.623628,-4.480412,40.721757,94.703871,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6495_pt.jpg,3.45,-1.11,5.623628,-5.362498,40.557715,96.094051,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6496_pt.jpg,3.45,-1.11,5.623628,-6.605394,40.386039,97.730371,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6497_pt.jpg,3.45,-1.11,5.623628,-7.185914,40.392798,99.250033,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6498_pt.jpg,3.45,-1.11,5.623628,-8.377176,40.30322,100.855801,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6499_pt.jpg,3.45,-1.11,5.623628,-9.310791,40.019178,102.393312,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6500_pt.jpg,3.45,-1.11,5.623628,-10.3253,39.790851,103.819359,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6501_pt.jpg,3.45,-1.11,5.623628,-11.282937,39.564823,105.337045,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6502_pt.jpg,3.45,-1.11,5.623628,-12.367831,39.265341,106.982694,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6503_pt.jpg,3.45,-1.11,5.623628,-13.329035,39.107443,108.644741,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6504_pt.jpg,3.45,-1.11,5.623628,-14.298751,38.818804,110.119634,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6505_pt.jpg,3.45,-1.11,5.623628,-15.163219,38.42777,111.7049,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6506_pt.jpg,3.45,-1.11,5.623628,-16.077032,38.152539,113.215866,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6507_pt.jpg,3.45,-1.11,5.623628,-16.825584,37.874262,114.672597,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6508_pt.jpg,3.45,-1.11,5.623628,-17.889154,37.489499,116.228669,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6509_pt.jpg,3.45,-1.11,5.623628,-18.815688,36.969059,117.671656,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6510_pt.jpg,3.45,-1.11,5.623628,-19.679596,36.330236,119.072397,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6511_pt.jpg,3.45,-1.11,5.623628,-20.58095,36.01474,120.710105,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6512_pt.jpg,3.45,-1.11,5.623628,-21.302775,35.171321,122.221642,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6513_pt.jpg,3.45,-1.11,5.623628,-21.405527,35.35231,122.376844,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6514_pt.jpg,3.45,-1.11,5.623628,-23.578233,35.000666,125.108952,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6515_pt.jpg,3.45,-1.11,5.623628,-23.198574,34.463744,125.872475,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6516_pt.jpg,3.45,-1.11,5.623628,-23.866163,33.938878,126.96463,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6517_pt.jpg,3.45,-1.11,5.623628,-24.780949,33.243593,128.321077,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6518_pt.jpg,3.45,-1.11,5.623628,-25.746202,32.476354,129.772249,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6519_pt.jpg,3.45,-1.11,5.623628,-26.438281,32.706886,130.428545,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6520_pt.jpg,3.45,-1.11,5.623628,-27.473994,31.40955,132.949918,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6521_pt.jpg,3.45,-1.11,5.623628,-28.114716,30.960165,134.389385,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6522_pt.jpg,3.45,-1.11,5.623628,-26.860967,30.697155,133.682103,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6523_pt.jpg,3.45,-1.11,5.623628,-29.473818,29.701327,137.169784,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6524_pt.jpg,3.45,-1.11,5.623628,-30.113266,29.011196,138.351786,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6525_pt.jpg,3.45,-1.11,5.623628,-30.765738,28.2944,139.620254,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6526_pt.jpg,3.45,-1.11,5.623628,-31.387175,27.589285,140.820243,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6527_pt.jpg,3.45,-1.11,5.623628,-32.1418,26.732012,141.968138,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6528_pt.jpg,3.45,-1.11,5.623628,-32.339191,26.556013,143.2937,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6529_pt.jpg,3.45,-1.11,5.623628,-33.031435,25.847232,144.549052,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6530_pt.jpg,3.45,-1.11,5.623628,-33.441503,25.215171,145.667597,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6531_pt.jpg,3.45,-1.11,5.623628,-33.674527,24.44288,146.466666,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6532_pt.jpg,3.45,-1.11,5.623628,-34.375423,23.712615,147.780425,1.0,0.3,45.64502507317829,13.850423570617501
Elettra-Carroponte2024-6533_pt.jpg,3.45,-1.11,5.623628,-34.809893,22.982849,148.882977,1.0,0.3,45.64502507317829,13.850423570617501
